event_id,event_name,event_date,event_year,event_type,event_source,event_selection_note,window_days,pre_event_date,window_end_date,person_id,person_name,original_appointment_id,original_post_id,original_post_name,original_rank_equivalence,original_cabinet_status,original_organisation_id,original_organisation_name,original_organisation_short_name,sos_changed_in_original_department,sos_change_detail,technical_economic_department_or_brief,strict_moved_out,loose_moved_out,loose_moved_out_including_ambiguous,outcome_code,outcome_label,same_post_group_after,mog_link_types,final_appointment_id,final_post_id,final_post_name,final_rank_equivalence,final_organisation_id,final_organisation_name,final_cabinet_status,stayed_in_original_role,split_outcome_code,split_outcome_label,promoted_split,sideways_split,left_or_no_better_split
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,eb2af882-b073-47aa-8d57-6f9429399e03,Liam Byrne,4dfbac9c-f21f-4f2e-ad6a-cd69f925a4b5,50d3e0c7-3afc-4ab3-a9bb-8fbd8a1814df,"Minister for Immigration, Citizenship and Nationality",MoS,Non-cabinet,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,HO,True,head_before=785d5838-b10d-4a4e-a3f6-766f7861d321; head_after=ebad7680-1f24-486f-a7aa-c36ab04f78ef; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,4dfbac9c-f21f-4f2e-ad6a-cd69f925a4b5,50d3e0c7-3afc-4ab3-a9bb-8fbd8a1814df,"Minister for Immigration, Citizenship and Nationality",MoS,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,c1bb4eaa-af03-47bd-bb1e-b3389de7776f,Dawn Primarolo,ba390094-10bf-4f14-be46-d2f10b0388e2,10e6bec1-3471-48bb-99ab-d3b768da5464,Paymaster General,MoS,Non-cabinet,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,HMT,True,head_before=c5d000f3-45eb-414f-80d6-32515c61238c; head_after=d3488ff6-353c-4fb4-80d3-2344fa483767; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,cf488bca-8303-4882-9bc2-29efff565daa,87969606-9bcb-4ba4-92b4-a43fc8818227,Minister for Public Health,MoS,12390fca-213d-4045-b45a-0d33c14f633d,Department of Health,Non-cabinet,False,sideways_move,Moved sideways,False,True,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,fa6a75de-fb46-4d32-9a75-a10f07e626b9,Barry Gardiner,480c3bee-8a5a-4933-9c41-da63e2b4bcf1,0637dc3f-3725-4b50-8d85-fda4bd328d20,"Parliamentary Under-Secretary of State, Defra",PUSS,Non-cabinet,c091555f-f8a2-4260-9b26-d0064e3cd68f,"Department for Environment, Food and Rural Affairs",Defra,True,head_before=fa131433-6e3c-4af5-aeb4-6f64be619188; head_after=21fb71b9-8818-4c31-8d6a-91d744b0cc48; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,5178cfad-fc02-45d4-8ac8-713480c87d3d,Ian Pearson,20e7e967-ee91-4dbb-8c1b-e109af78bac1,b30e5f63-854a-4600-af7f-0e7b8e3e0235,Minister for Climate Change and Environment,MoS,Non-cabinet,c091555f-f8a2-4260-9b26-d0064e3cd68f,"Department for Environment, Food and Rural Affairs",Defra,True,head_before=fa131433-6e3c-4af5-aeb4-6f64be619188; head_after=21fb71b9-8818-4c31-8d6a-91d744b0cc48; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,ec6a854d-3be3-4f4b-9ef2-6ed2d6a75c97,9c29249a-1e51-45bb-800f-2df05c439973,"Minister of State, DIUS",MoS,02a8168c-b94d-4742-bc12-a54a53bbc3f4,"Department for Innovation, Universities and Skills",Non-cabinet,False,sideways_move,Moved sideways,False,True,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,e6f3607a-03f2-465f-be77-00d5317a1899,Ivan Lewis,c419fb96-bb1a-43c0-ad8e-e449bc92256d,c64ac04e-454a-4e0d-ac48-9ca06f1e72eb,Minister for Care Services,PUSS,Non-cabinet,12390fca-213d-4045-b45a-0d33c14f633d,Department of Health,DH,True,head_before=9f19cc4a-2066-4802-abcf-83a6ccf8cd98; head_after=c3e29975-115c-43e8-aa1c-fa9bef11cb28; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,c419fb96-bb1a-43c0-ad8e-e449bc92256d,c64ac04e-454a-4e0d-ac48-9ca06f1e72eb,Minister for Care Services,PUSS,12390fca-213d-4045-b45a-0d33c14f633d,Department of Health,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,a932d34c-abc3-4edf-a7fc-ecdd69f4965e,Hazel Blears,a8dee323-6a88-4a0f-b8a2-e56588b41f91,645e7e8f-2611-4b07-b012-d6704b1cb046,Minister without Portfolio,MoS,Full cabinet,cf1ad370-166c-4263-9966-94a206be6354,Cabinet Office,CO,True,head_before=12e7886a-58d4-4a64-9877-ee722ccb6aa3;2f5299d4-675b-443d-83a4-661b0e37fc2e;b112ae0d-73c2-40bb-b397-e4539a91739c; head_after=567c5930-5c63-4e97-8253-07c564065ed4;65e0e2d0-813c-457b-bcd8-4d396d0b7dc3;858f846f-ab6e-478b-b38f-dc272ebb2f29; compared_org_count=1,False,True,True,True,D,Promoted to secretary of state or Cabinet-level role,False,,9be37268-fb03-4bae-be5c-5b3b90f511ee,6e88f84f-a746-4429-91b1-428144a16c99,Secretary of State for Communities and Local Government,SoS,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,Full cabinet,False,promoted,Promoted,True,False,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,1eaa6f21-8ed4-4d90-a076-8006a45dc324,Joan Ryan,37bace11-09e3-4e77-963e-eb09944d9f0d,4b467aed-afac-48fc-9ee4-dba445490dc9,"Minister for Nationality, Citizenship and Immigration",PUSS,Non-cabinet,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,HO,True,head_before=785d5838-b10d-4a4e-a3f6-766f7861d321; head_after=ebad7680-1f24-486f-a7aa-c36ab04f78ef; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,7ec47892-8d87-453b-be91-af29e59aae22,Ben Bradshaw,bdefd6d9-38a7-4ae3-990a-eb855a93c589,21afd20f-1457-4872-b0e7-0d0eaeb0e63c,"Minister for Local Environment, Marine and Animal Welfare",MoS,Non-cabinet,c091555f-f8a2-4260-9b26-d0064e3cd68f,"Department for Environment, Food and Rural Affairs",Defra,True,head_before=fa131433-6e3c-4af5-aeb4-6f64be619188; head_after=21fb71b9-8818-4c31-8d6a-91d744b0cc48; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,da4176c8-237a-4445-9b1b-65a05e682775,5e473565-7c73-46b3-b980-0d5cf94ac82e,Minister for the South West,MoS,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,Non-cabinet,False,sideways_move,Moved sideways,False,True,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,303979d7-5a6c-462a-9a27-82b27579e03b,Pat McFadden,d4181c73-c53b-4c65-ac6d-eeedff6ef795,04bc154a-1a58-442e-86b8-93cdac68f70e,Minister for Social Exclusion,PUSS,Non-cabinet,cf1ad370-166c-4263-9966-94a206be6354,Cabinet Office,CO,True,head_before=12e7886a-58d4-4a64-9877-ee722ccb6aa3;2f5299d4-675b-443d-83a4-661b0e37fc2e;b112ae0d-73c2-40bb-b397-e4539a91739c; head_after=567c5930-5c63-4e97-8253-07c564065ed4;65e0e2d0-813c-457b-bcd8-4d396d0b7dc3;858f846f-ab6e-478b-b38f-dc272ebb2f29; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,e67a6548-0f11-42bf-ad70-2f1e80e9015a,1f3a2827-8f86-454d-b7c7-5f274799abae,Minister for Employment Relations and Postal Affairs,MoS,e7a8b6b1-a92d-41f0-89e2-c452dc806b2c,"Department for Business, Enterprise and Regulatory Reform",Non-cabinet,False,promoted,Promoted,True,False,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,858f846f-ab6e-478b-b38f-dc272ebb2f29,Harriet Harman,9afc7436-8223-4f18-a1ca-fd0289880ca7,f3a5b74f-54bb-4ebd-9e1a-2f702319db24,"Minister of State, MoJ",MoS,Non-cabinet,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,MoJ,True,head_before=63ce6ea3-32e6-43ec-9452-c720fe43faa6; head_after=2f5299d4-675b-443d-83a4-661b0e37fc2e; compared_org_count=1,False,True,True,True,D,Promoted to secretary of state or Cabinet-level role,False,,28f5f776-7e0b-4a1c-b187-0a7e1dc423db,e6176aae-ec7e-437b-b972-2aee4e5f2ca7,Minister for Women,SoS,818266e4-b2c1-43ba-8ed8-2894c24d4367,Government Equalities Office,Full cabinet,False,promoted,Promoted,True,False,False
3914089b-2ac4-483c-ab92-35f3cf5787ce,Brown government formation complete,2007-06-27,2007,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2007-06-26,2007-07-11,cfd657ab-5972-4616-b31c-381f5b7a1b8d,Lord McKenzie of Luton,47734fc2-04b0-464d-be73-fffa5703a712,5a00aa30-76a5-4568-bb9d-e9252db4a406,"Parliamentary Under-Secretary of State, DWP",PUSS,Non-cabinet,fec96b64-de5a-4c15-be6a-da1f69dc5920,Department for Work and Pensions,DWP,True,head_before=88a67d71-d562-4b07-af9c-8a53b3f564b4; head_after=c49db508-f08a-4b68-957a-febddb04d77b; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,47734fc2-04b0-464d-be73-fffa5703a712,5a00aa30-76a5-4568-bb9d-e9252db4a406,"Parliamentary Under-Secretary of State, DWP",PUSS,fec96b64-de5a-4c15-be6a-da1f69dc5920,Department for Work and Pensions,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,44783c3d-ada5-4657-9259-7a99f02a6aeb,Baroness Taylor of Bolton,8dec0823-827c-4acd-91b0-045c0c2c7f7b,43c60dcf-2fb2-4e46-b09e-49695359f75b,Minister for Defence Procurement,PUSS,Non-cabinet,64430280-1188-4c44-9b01-590cab80e2e9,Ministry of Defence,MoD,False,head_before=c9a8bbc5-8931-4fbb-8e09-92b4cc93c338; head_after=c9a8bbc5-8931-4fbb-8e09-92b4cc93c338; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,8dec0823-827c-4acd-91b0-045c0c2c7f7b,43c60dcf-2fb2-4e46-b09e-49695359f75b,Minister for Defence Procurement,PUSS,64430280-1188-4c44-9b01-590cab80e2e9,Ministry of Defence,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,b7d19f8f-9784-432d-a6fb-a10f30af99d8,Lord Adonis,b7e2e353-416f-4478-8c14-08261a3d4943,5404ef75-43ce-4889-bb3a-b0a4f99bd0b2,Minister for Schools,PUSS,Non-cabinet,bd8269fe-cac3-4ff2-ab01-31eabc3239cc,"Department for Children, Schools and Families",DCSF,False,head_before=008ccbef-fd70-4cc7-9a22-438d401ce916; head_after=008ccbef-fd70-4cc7-9a22-438d401ce916; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,b7e2e353-416f-4478-8c14-08261a3d4943,5404ef75-43ce-4889-bb3a-b0a4f99bd0b2,Minister for Schools,PUSS,bd8269fe-cac3-4ff2-ab01-31eabc3239cc,"Department for Children, Schools and Families",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,e3391325-fc84-4809-a393-26db09b050ec,Lord Triesman,01696961-e03d-4cf9-a82a-08e9dde94903,0706bad2-365a-4e35-b952-7b551f15d5a7,Minister for Intellectual Property and Quality,PUSS,Non-cabinet,02a8168c-b94d-4742-bc12-a54a53bbc3f4,"Department for Innovation, Universities and Skills",DIUS,False,head_before=30dd57c0-f56e-4a40-bc20-e3d367b2e311; head_after=30dd57c0-f56e-4a40-bc20-e3d367b2e311; compared_org_count=1,True,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,ccd90bcc-bf17-4bb6-8cda-4fef6ea703b6,Kitty Ussher,4ced12df-73cd-4e1e-aaf9-0a6d2aba0c25,422333ff-dad6-47ee-923f-00472ad49043,Economic Secretary,PUSS,Non-cabinet,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,HMT,False,head_before=d3488ff6-353c-4fb4-80d3-2344fa483767; head_after=d3488ff6-353c-4fb4-80d3-2344fa483767; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,4ced12df-73cd-4e1e-aaf9-0a6d2aba0c25,422333ff-dad6-47ee-923f-00472ad49043,Economic Secretary,PUSS,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,76dcdd06-5aa7-4a7e-8f9a-25fce67ab017,David Hanson,0b3ef3dd-8e80-44e8-aeb4-0c70a4862275,f3a5b74f-54bb-4ebd-9e1a-2f702319db24,"Minister of State, MoJ",MoS,Non-cabinet,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,MoJ,False,head_before=2f5299d4-675b-443d-83a4-661b0e37fc2e; head_after=2f5299d4-675b-443d-83a4-661b0e37fc2e; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,0b3ef3dd-8e80-44e8-aeb4-0c70a4862275,f3a5b74f-54bb-4ebd-9e1a-2f702319db24,"Minister of State, MoJ",MoS,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,82fec10a-a3c5-4db0-91b3-357a3a305fb4,Vera Baird,20962e57-a314-4c66-adb7-0cb2bb57716f,3eabaa5a-0b3f-4a73-b4ed-8a6db854e14c,Solicitor General,MoS,Non-cabinet,52663866-dac6-4145-99c1-b3b28e0cd9a3,Attorney General's Office,AGO,False,head_before=57bb1392-3069-4a05-818f-7048a51e1df2; head_after=57bb1392-3069-4a05-818f-7048a51e1df2; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,20962e57-a314-4c66-adb7-0cb2bb57716f,3eabaa5a-0b3f-4a73-b4ed-8a6db854e14c,Solicitor General,MoS,52663866-dac6-4145-99c1-b3b28e0cd9a3,Attorney General's Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,1a807a17-7fb7-45dc-b1bc-924a55fb8a00,Lord Davidson of Glen Clova,994beae9-8d19-4b43-8fa7-0e8016a268de,ed753908-a3bf-42d7-bf9a-45c8aa9c6e23,Advocate General for Scotland,MoS,Non-cabinet,94a430f6-efed-4a33-b504-9d39e1bfdbff,Office of the Advocate General for Scotland,OAG,False,head_before=none; head_after=none; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,994beae9-8d19-4b43-8fa7-0e8016a268de,ed753908-a3bf-42d7-bf9a-45c8aa9c6e23,Advocate General for Scotland,MoS,94a430f6-efed-4a33-b504-9d39e1bfdbff,Office of the Advocate General for Scotland,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,50baa85e-b4a2-442c-bced-578b6748a21c,Parmjit Dhanda,7e58a460-fdfa-426f-8fca-103fc05f6929,734d4f90-437a-48b6-b703-c64f9f42a930,Minister for Communities,PUSS,Non-cabinet,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,DCLG,False,head_before=a932d34c-abc3-4edf-a7fc-ecdd69f4965e; head_after=a932d34c-abc3-4edf-a7fc-ecdd69f4965e; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,7e58a460-fdfa-426f-8fca-103fc05f6929,734d4f90-437a-48b6-b703-c64f9f42a930,Minister for Communities,PUSS,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,72ad8e4b-ac56-481d-82ec-f2dc591a009c,Jim Murphy,b2e373cd-e2a2-4480-aa98-116b75682bb8,172965d4-9465-4f97-822f-560267362fb2,Minister for Europe,MoS,Non-cabinet,33a2ae61-e756-40ca-96da-c708a022b702,Foreign and Commonwealth Office,FCO,False,head_before=fa131433-6e3c-4af5-aeb4-6f64be619188; head_after=fa131433-6e3c-4af5-aeb4-6f64be619188; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,b2e373cd-e2a2-4480-aa98-116b75682bb8,172965d4-9465-4f97-822f-560267362fb2,Minister for Europe,MoS,33a2ae61-e756-40ca-96da-c708a022b702,Foreign and Commonwealth Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,5128c916-6f31-4b3f-aaab-d7ee6ae88663,Lord Rooker,86e15b5b-e391-4cd5-9bc7-1491d75406e7,a37266a8-4a22-49f5-a6ad-76d77e66e691,Minister for Sustainable Farming and Food,MoS,Non-cabinet,c091555f-f8a2-4260-9b26-d0064e3cd68f,"Department for Environment, Food and Rural Affairs",Defra,False,head_before=21fb71b9-8818-4c31-8d6a-91d744b0cc48; head_after=21fb71b9-8818-4c31-8d6a-91d744b0cc48; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,86e15b5b-e391-4cd5-9bc7-1491d75406e7,a37266a8-4a22-49f5-a6ad-76d77e66e691,Minister for Sustainable Farming and Food,MoS,c091555f-f8a2-4260-9b26-d0064e3cd68f,"Department for Environment, Food and Rural Affairs",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,7ea7e939-98d5-41c7-a581-f416a4495ca2,Baroness Andrews,918373bf-f71b-4a38-8777-1603d9d4f3b7,394da330-ad07-4b38-b687-e6fa671fcb05,"Parliamentary Under-Secretary of State, DCLG",PUSS,Non-cabinet,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,DCLG,False,head_before=a932d34c-abc3-4edf-a7fc-ecdd69f4965e; head_after=a932d34c-abc3-4edf-a7fc-ecdd69f4965e; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,918373bf-f71b-4a38-8777-1603d9d4f3b7,394da330-ad07-4b38-b687-e6fa671fcb05,"Parliamentary Under-Secretary of State, DCLG",PUSS,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,ef271c9d-6222-4460-947c-44827aaf45e6,Barbara Follett,f2d17e48-82e9-4538-b971-188b028cabf2,1ef5ac89-5512-4940-8898-1b8a789a1308,Minister for the East of England,MoS,Non-cabinet,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,DCLG,False,head_before=a932d34c-abc3-4edf-a7fc-ecdd69f4965e; head_after=a932d34c-abc3-4edf-a7fc-ecdd69f4965e; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,f2d17e48-82e9-4538-b971-188b028cabf2,1ef5ac89-5512-4940-8898-1b8a789a1308,Minister for the East of England,MoS,c38bf8a3-b51c-48fe-bb7e-2e687bd1ad06,Department for Communities and Local Government,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,33ec00ee-1a74-4823-8c20-4b1b63609a59,Bev Hughes,9b9c343c-1972-4e5b-ae3f-1bf916eb2267,cfddb471-bd99-4a20-b478-9a804b00e480,Minister for the North West,MoS,Attends cabinet when ministerial responsibilities are on the agenda,e7a8b6b1-a92d-41f0-89e2-c452dc806b2c,"Department for Business, Enterprise and Regulatory Reform",BERR,False,head_before=88a67d71-d562-4b07-af9c-8a53b3f564b4; head_after=88a67d71-d562-4b07-af9c-8a53b3f564b4; compared_org_count=1,True,False,False,False,A,Stayed in exactly the same role and department,True,,9b9c343c-1972-4e5b-ae3f-1bf916eb2267,cfddb471-bd99-4a20-b478-9a804b00e480,Minister for the North West,MoS,e7a8b6b1-a92d-41f0-89e2-c452dc806b2c,"Department for Business, Enterprise and Regulatory Reform",Attends cabinet when ministerial responsibilities are on the agenda,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-021,Derived ordinary reshuffle cluster (2008-01-24),2008-01-24,2008,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 3.,14,2008-01-23,2008-02-07,b9b4d167-0fac-41b4-bb95-0501ad5f4c57,Lord Darzi of Denham,5a29d0ff-cfdd-4d29-ab0f-2051cc618039,4212e2c7-57c7-4640-ba8c-9553000add8b,"Parliamentary Under-Secretary of State, DH",PUSS,Non-cabinet,12390fca-213d-4045-b45a-0d33c14f633d,Department of Health,DH,False,head_before=c3e29975-115c-43e8-aa1c-fa9bef11cb28; head_after=c3e29975-115c-43e8-aa1c-fa9bef11cb28; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,5a29d0ff-cfdd-4d29-ab0f-2051cc618039,4212e2c7-57c7-4640-ba8c-9553000add8b,"Parliamentary Under-Secretary of State, DH",PUSS,12390fca-213d-4045-b45a-0d33c14f633d,Department of Health,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
